user_id, session_id, timestamp          , country     , region      , page    , action            , time_spent, device , traffic_source, service        , converted, engagement_level, user_type
   1005,      39111, 2024-01-12 07:59:00, Kenya       , Nairobi     , Services, Page View         ,        152, Mobile , Paid Ads      , AI Security    ,         0, Medium          , Returning
    546,      91147, 2024-02-07 09:23:00, USA         , New York    , Home    , Page View         ,        124, Mobile , Direct        , Data Protection,         0, Medium          , Returning
    105,      31769, 2024-06-03 09:08:00, Kenya       , Nairobi     , About   , Demo Request      ,        329, Desktop, Organic       , AI Security    ,         1, High            , Returning
    602,      93731, 2024-04-29 16:35:00, USA         , New York    , Blog    , Click             ,        245, Desktop, Organic       , Cloud Security ,         0, Medium          , New
    793,      81053, 2024-02-25 06:20:00, USA         , New York    , Home    , Click             ,        304, Desktop, Social Media  , Data Protection,         0, High            , New
    191,      12235, 2024-03-01 04:32:00, USA         , New York    , About   , Scroll            ,         72, Desktop, Direct        , Data Protection,         0, Low             , New
     88,      59084, 2024-03-29 14:29:00, USA         , New York    , Services, Page View         ,        153, Desktop, Paid Ads      , Cloud Security ,         0, Medium          , New
    863,      71084, 2024-02-26 20:37:00, Botswana    , Gaborone    , Services, Page View         ,        112, Mobile , Organic       , Risk Assessment,         0, Low             , New
   1097,      48023, 2024-02-08 08:21:00, South Africa, Johannesburg, Home    , Scroll            ,        125, Mobile , Organic       , Data Protection,         0, Medium          , New
     88,      61984, 2024-05-19 01:35:00, USA         , New York    , Home    , Page View         ,        248, Desktop, Direct        , AI Security    ,         0, Medium          , New
    131,      20939, 2024-03-13 06:58:00, India       , Mumbai      , About   , Click             ,         60, Desktop, Direct        , AI Security    ,         0, Low             , New
    374,      66724, 2024-02-21 20:01:00, USA         , New York    , Contact , Scroll            ,        162, Mobile , Paid Ads      , Data Protection,         0, Medium          , New
    419,      55651, 2024-04-07 00:27:00, Botswana    , Gaborone    , Services, Scroll            ,        118, Mobile , Organic       , Cloud Security ,         0, Low             , New
    639,      45847, 2024-01-26 00:01:00, USA         , New York    , Services, Scroll            ,        137, Mobile , Organic       , Cloud Security ,         0, Medium          , Returning
    634,      59581, 2024-04-23 07:30:00, Kenya       , Nairobi     , Pricing , Scroll            ,        242, Desktop, Social Media  , AI Security    ,         0, Medium          , New
    367,      45584, 2024-01-14 00:25:00, Nigeria     , Lagos       , About   , Page View         ,         81, Desktop, Direct        , Cloud Security ,         0, Low             , New
    359,      47576, 2024-01-19 02:39:00, Botswana    , Gaborone    , Services, Click             ,         67, Mobile , Paid Ads      , Risk Assessment,         0, Low             , New
    122,      47979, 2024-03-26 01:57:00, India       , Mumbai      , Pricing , Scroll            ,        292, Desktop, Organic       , AI Security    ,         0, High            , New
    921,      25422, 2024-04-29 22:16:00, Kenya       , Nairobi     , Contact , Page View         ,        207, Desktop, Social Media  , Data Protection,         0, Medium          , Returning
    894,      83001, 2024-01-16 05:17:00, India       , Mumbai      , Home    , Page View         ,        338, Desktop, Organic       , Data Protection,         0, High            , Returning
   1197,      75486, 2024-06-12 05:28:00, Nigeria     , Lagos       , Home    , Page View         ,        314, Desktop, Direct        , Risk Assessment,         0, High            , Returning
    489,      93732, 2024-02-20 19:58:00, UK          , London      , About   , Click             ,        176, Mobile , Direct        , Risk Assessment,         0, Medium          , Returning
    169,      51944, 2024-06-18 03:41:00, Botswana    , Gaborone    , About   , Click             ,         89, Desktop, Organic       , Risk Assessment,         0, Low             , New
    402,      10426, 2024-06-20 09:57:00, Botswana    , Gaborone    , Services, Scroll            ,        325, Desktop, Direct        , Risk Assessment,         0, High            , Returning
    369,      88967, 2024-04-20 23:47:00, Botswana    , Gaborone    , Services, Page View         ,        265, Desktop, Paid Ads      , Data Protection,         0, High            , Returning
     15,      90136, 2024-03-06 09:58:00, Nigeria     , Lagos       , Home    , Page View         ,         61, Desktop, Organic       , Risk Assessment,         0, Low             , Returning
   1150,      24175, 2024-03-13 13:01:00, India       , Mumbai      , Pricing , Page View         ,         20, Mobile , Organic       , Risk Assessment,         0, Low             , New
    706,      84033, 2024-04-15 14:52:00, Botswana    , Gaborone    , Contact , Click             ,        125, Mobile , Direct        , AI Security    ,         0, Medium          , New
    522,      39543, 2024-01-09 00:42:00, South Africa, Johannesburg, Services, Scroll            ,        132, Mobile , Paid Ads      , Data Protection,         0, Medium          , Returning
    742,      10205, 2024-03-01 08:54:00, USA         , New York    , Pricing , Click             ,         61, Desktop, Organic       , Data Protection,         0, Low             , New
    162,      48383, 2024-04-10 19:03:00, South Africa, Johannesburg, Pricing , Page View         ,        100, Mobile , Social Media  , AI Security    ,         0, Low             , Returning
    995,      30489, 2024-03-04 09:20:00, USA         , New York    , Blog    , Click             ,        148, Desktop, Social Media  , AI Security    ,         0, Medium          , New
   1152,      61185, 2024-06-13 10:10:00, USA         , New York    , Contact , Page View         ,        220, Desktop, Social Media  , Data Protection,         0, Medium          , Returning
    542,      27929, 2024-03-29 15:22:00, Botswana    , Gaborone    , Pricing , Click             ,        246, Desktop, Direct        , Data Protection,         0, Medium          , New
    343,      92100, 2024-05-05 07:33:00, Kenya       , Nairobi     , Pricing , Scroll            ,        138, Mobile , Paid Ads      , Cloud Security ,         0, Medium          , New
    120,      77537, 2024-01-23 21:09:00, South Africa, Johannesburg, Home    , Click             ,         36, Mobile , Social Media  , Cloud Security ,         0, Low             , Returning
    403,      67856, 2024-06-07 16:05:00, Botswana    , Gaborone    , Pricing , Scroll            ,        227, Desktop, Social Media  , Cloud Security ,         0, Medium          , New
    175,      90519, 2024-04-25 17:48:00, South Africa, Johannesburg, Pricing , Click             ,        166, Mobile , Social Media  , Cloud Security ,         0, Medium          , New
    845,      79931, 2024-04-21 11:59:00, Nigeria     , Lagos       , Pricing , Page View         ,        126, Mobile , Organic       , AI Security    ,         0, Medium          , New
    832,      39036, 2024-04-26 04:47:00, UK          , London      , Blog    , Page View         ,        320, Desktop, Social Media  , Cloud Security ,         0, High            , New
    756,      84869, 2024-02-04 23:59:00, USA         , New York    , Blog    , Page View         ,        158, Desktop, Organic       , Risk Assessment,         0, Medium          , Returning
    773,      72499, 2024-03-23 23:13:00, UK          , London      , Services, Event Registration,        165, Desktop, Paid Ads      , Data Protection,         1, Medium          , New
    582,      32344, 2024-03-15 20:21:00, UK          , London      , Pricing , Page View         ,         47, Mobile , Paid Ads      , Risk Assessment,         0, Low             , Returning
    254,      45861, 2024-03-07 11:34:00, Kenya       , Nairobi     , Contact , Page View         ,        172, Mobile , Social Media  , AI Security    ,         0, Medium          , New
    808,      67133, 2024-05-26 19:59:00, Nigeria     , Lagos       , Pricing , Page View         ,         46, Mobile , Direct        , Data Protection,         0, Low             , New
    415,      47990, 2024-05-21 21:27:00, India       , Mumbai      , Contact , Page View         ,        262, Desktop, Organic       , Cloud Security ,         0, High            , New
     87,      90913, 2024-03-08 09:03:00, India       , Mumbai      , Home    , Click             ,        330, Desktop, Direct        , Risk Assessment,         0, High            , Returning
